Yhteiskunta/Uskonnot ja uskomukset > Kristinusko > Helluntailaisuus,"Heidi Hautalan utopia, - onko uutta! Kiusa se pienikin kiusa . Joku laittoi Seppo Lehdon mietteitä tähän ketjuun . Poistopyyhtö tuosta häirikön kommentista on saatava pois . Ylläpidolle on mennyt jo viesti . En minä emmekä me hyväksy rasismia ! "
Yhteiskunta/Maailman menoa,"Islamin uusin vihollinen - pallot Kaikki pallopäät on rasisteja . Hyvästi vappu , sun muutkin pallot . Suvaitsevaisuuden nimissä teidät on hävitettävä . "
Viihde ja kulttuuri/Musiikki > Artistit > Ulkomaiset artistit > Michael Jackson,Levyistäkeikoista Hei Rinna ! Älä koskaan lue tai usko mitä Hippo sulle yrittää selittää . Hän on vain rasisti paska . 
Suhteet/Miehen logiikka,mis joulupukki on toi on törkeää ikärasismia :( 
Yhteiskunta/Rasismi,Rasisteissa viimeinen toivo... .. MISTÄ rasistisuus/rasismisuus on alkanut ???. Ainakin täällä Suomessa se on alkanut enemmistö rasistien omasta sisäänpäin sulkeutuneisuudesta !!. 
Yhteiskunta/Maailman menoa,"Eduskuntaan keskustelu raiskauksista ? Aloittaja on ihan oikeassa ja mielipiteesi varmaan jakavat suurin osa suomalaisista . Ainoastaan hyysärit katsovat muualle , kun mamu raiskaa ... mutta kun kantasuomalainen raiskaa , siitä nostetaan valtaisa härdelli . Kumpikaan ei ole oikein tietenkään ... on kuitenkin tosiasia , että viime vuosina mamujen tekemät raiskaukset ovat yleistyneet , koska näitä mamuja on tänne yhä enemmän tullut . Mamuille nainen on asteikon alapäässä ... Jos ihan äkkiä muistelen : yksi ääliö mamu on pääsemässä vapaaksi murhattuaan ja raiskattuaan kaksi nuorta tyttöä . Joukkoraiskaus tapahtui Tapanilassa , josta syyttäjä on hakemassa syytelupaa uudestaan ja sitten toinen vammaisen raiskaus myös mamun tekemä Tapanilassa ... ja paljon muita .. Nyt kun tämä ihmissalakuljetus on suuri bisnes ja tänne rantautuu yhä enemmän nuoria miehiä , hakevat he sitä naisseuraa jossain vaiheessa , kuka enää suojelee suomalaisia naisia heiltä ... Sipilä voisi alkaa kouluttamaan heitä naisten oikeuksista koskemattomuuteen , koska kerran heidät tänne kutsui . Rasismia ei Suomessa ole ollut ikinä . On uskomatonta , miten tätä sanaa voidaan täällä edes käyttää . Vihervasurit ja muut hörhöt voisivat alkaa lukea apertheidista E-Afrikassa aikoinaan , siellä oli rasismia ... täällä näitä kohdellaan liiankin hyvin ottaen huomioon miten kiittämättömiä suuri osa heistä on . "
Paikkakunnat/Pohjois-Karjala > Lieksa,Upea Suomi http://www.iltasanomat.fi/kotimaa/art-1438922975225.html Ei ne mitään kantasuomalaisia ole jotka käyttävät kelan rahoja väärin . Voit lopettaa rasististen viestien kirjoittamisen . 
Yhteiskunta/Eläinten suojelu,"Eläinaktivistit on nilkkejä! ON se väkivaltaista käytöstä joka ei kuulu normaaliin elämään . Mietippä vähän mutta katso asiaa kauempaa . Täällähän niitä eläin aktivistejakin on vai eikö yhteiskunta ole tarkoitettu eläin aktivisteille , niille nilkeille . Heidän toiminta ei ole todellakaan eläin suojelua olet oikeassa . Oikeita eläinaktivisteja on tietty ja he tekevätkin asiat fiksusti kun on tarve . Hmm onkohan tekstini rasistinen ? kun noita ohjeita tuossa lukee , tuskimpa ja saahan totuuden ääneen sanoa . "
Ajanviete/Kahvikeskustelut,"Nuoret tappajat Mä kyllä käsitin tän alkuperäisen lähinnä muunnelmana rasistisista viesteistä , niistä joissa puidaan ulkomaalaisten tekemiä rikoksia . Mikähän olisikaan muuten huudon määrä jos nämä nuoret olisivat tummia ? Jee , hyvinhän tämä näköjään suomalaisiltakin sujuu !!! Syitä voidaan mun puolesta etsiä vaikka mistä mutta voisko harkita tämän PÄÄTTYMÄTTÖMÄN JA HORJUMATTOMAN YMMÄRTÄMISEN lopettamista koska se ei selvästikään tuota mitään tulosta ???!!?? Tarviiko tappaja vielä päällepäätteeks jotain päänsilitystä ??? Siinäpä hyvä tapa ilmaista mitä mieltä tappamisesta yleisesti ollaan , nyt kun näyttää siltä että tämä asia on ollut joillain pikkasen epäselvä . Jos se kasvatus kerran jätetään yhteiskunnan harteille niin sopisi EDES sen hoitaa homma kunnolla jos vanhemmat eivät siihen pysty . Ja siihen oikeaan kasvatukseen kai kuuluu ne rajat ja rangaistuksetkin ??? Tai edes joitain perusvaatimuksia , ei vissin voida olettaa että kukaan oppii siitä YHTÄÄN MITÄÄN jos jokainen moka selitetään huonoilla kotioloilla ja ymmärretään , ymmärretään ja vielä kerran ymmärretään !!! Nykyään sossuämmät kilvan silittää hulttionuorten päitä , nämä nuoret kusettaa ihan täysillä ja itkee siellä kotiolojaan , koulun pihalla sen sijaan mätetään heikompia turpaan eikä niille hienoille nuorisotiloillekaan ole kaikilla asiaa ! "
Yhteiskunta/Politiikka > Puolueet > Suomen ruotsalainen kansanpuolue,"Suomenkieliset tyhmempiä? Jos minä olisin ollut Snellman niin olisi minä suomalaistanut jokaisen teistä likaisista kieroista rumista hurripaskoista ja ne jotka olisivat kieltäytyneet tulemasta suomalaisiksi olisi tietenkin hirtetty maanpettureina . Kyllä ne siellä Saksassa teitä ruotsalaisia myös vihaavat . Älä luulekkaan että maapallolla tykätään rasistisista valehtelevista ylimielisistä röyhkeistä svekkopaskoista . Kirjoittaja ei ainakaan taida olla niitä hyvinmenestyneitä Pisalaisia ..... mutta tavalliset fiksut suomenkieliset lapset voisivat hyvinkin opiskella englantia , ruotsia , saksaa/ranskaa ja sitten vaikkapa venäjää . "
Yhteiskunta/Maahanmuutto,"30 vuotta maahanmuuttoa Looginen päätös asialle : http://www.uusisuomi.fi/ulkomaat/72047-outo-tapaus-ruotsissa-kuljetusfirma-ei-uskalla-ajaa-lahioon Sanokaa rasistiksi mutta sama tapahtuu täällä .. Ei sen vuoksi , että joku ja jotain ja koska puolue , vaan ihan sen vuoksi että tuo on mamujen luonto ja se pysyy yhtä syvässä heissä kun suomalaisessa halu ryypätä ja kitistä . "
Yhteiskunta/Politiikka > Puolueet > Suomen Keskusta,Keskustan edustaja lauleskelee rasistisia vihalauluja.. Keskustan kansanedustaja Mikko Alatalo laulaa rasistisia vihalauluja . Tässä on yksi esimerkki . MInusta edustaja Jani Toivolan pitäisi puuttua moiseen . Onko tämä keskustan virallinen kanta maahanmuuttajiin ? Siihen voisi keskustan johto ottaa kantaa . http://www.youtube.com/watch?v=WeTWNvra_F4 
Ryhmät/Ikäryhmät > 70 plus,"Halla-ahoja tarvitaan! Totuuden puhuja ei saa yösijaa , sanoi jo vanhakansa . Halla aho on sanansa sanonut ja olen kanssaan samaa mieltä . Miksi muslimi saa sanoa minua valkope*rse paviaaniksi . Minä en rättipääksi . Maailmani ei siihen kaadu , enkä hauku rasistiksi . Nuo kunnia ? murhat . Naittamiset vanhoile ukoille , tai muuten vastenmielisille pitää kieltää . Samoin tyttöjen silpominen Netistä löytyy etsivälle kuvia niin kamelin kuin lampaaseen yhtymisestä . Olen itse katsonut . Ja jos tämä poistettaan on myös minulta viety oikeus mielipiteeseen . Jonka pitäisi perustuslaki taata jokaiselle . Maagikko "
Paikkakunnat/Pohjois-Karjala > Lieksa,"Miksi somalialaiset ei jää esim. Keniaan? Bompasassa 70 , luvulla oli mukavaa ei ollut rasismista turistilla tietoakaan "
Yhteiskunta/Maailman menoa,"Ihmistä on autettava Varmaan mukavaa porukkaa , ja rento elämäntapa . Pitäisin kuitenkin tärkeänä , ensin suomalaiset töihin ja kotia , perhettä perustamaan . Tuntuu ehkä pahalta , mutta olenkin rasisti . "
Yhteiskunta/Maailman menoa,Joensuun natsit HAHHAH ja hörönaurut . Menis polet vaan niihin imaamien koteihin ja moskeijoihin . Sieltä sitä RASISTIKAMAA vasta läytyisi ! Natseja tarvitaan nyt musulmaanien kurinpitoon ja sillä sipuli . 
Yhteiskunta/Maailman menoa,Kuohunta Arafatia vastaan ei laannu Vautsi . Pro-terroristi on jälleen palannut kielenkäyttöösi . Olen mielelläni määrittelemäsi pro-terroristi jos sillä tarkoitetaan ihmistä joka uskoo kansojen itsemääräämisoikeuteen . Sinä et siihen näemmä usko ja kiitos siitä et toit sen noinkin selvästi julki . Tunnettu vastenmielisyytesi ja rasistinen suhtautumisesi arabikansoja kohtaan on kaikkien tiedossa samoin kuin uskonnollinen vakaumuksesi . Näinollen järkeviä kannanottoja sinulta tuskin tulee vaatiakaan . 
Suhteet/Monikulttuuriset suhteet,"Gambialaisten vaimot Mulla toi piakkoin edessä exän kanssa ja pahoin pelkään kanssa , et sen viimenen oljenkorsi on sitte rasismin kiljuminen . Meneekö tosiaan suomalaisessa oikeudessa läpi , vaikka on todisteet ukon tekemisistä ? Turhahan tässä sit on oikeuteen hilautua , kun lopputulos on jo tiedossa :( Kyllä minulle on useampi lakimies myöntänyt , että oikeudessa mustia kohdellaan silkkihansikkain pelkän rasismin pelossa . Minun ja exän oikeusprosessi on nyt jatkunut jo yli 2 vuotta eikä loppua näy . Se on todella kuluttavaa , ja exähän tekeekin sen vain minua kiusatakseen kun ei enää muuhun pysty . Mielettömän summan veronmaksajien rahoja on saanut prosessiin kulumaan . Olen todella tyrmistynyt siitä , että minun oikeudelle esittämät useat viralliset asiapaperit eivät ole merkinneet mitään , mutta miehen suulliset valheet on otettu todesta ( vaikka samassa oikeudenkäynnissä mies on jäänyt useamman kerran valehtelusta kiinni ) . Todellakin pelkkää pelleilyä koko touhu . "
Yhteiskunta/Maahanmuutto,"Hassanin isi ostaa 6000 pizzalaatikkoa ja suomalaisille tulee tästä paljon rahaa ! ette tulleet tätä ajatelleeksi , rasistit ? "
Yhteiskunta/Maailman menoa,"Rasisteja eli=ulkolaisia Eka suomenkielinen sana joka mamuille opetetaan on rasisti . Sitä kun sitten toitotetaan sossun tädille , niin kyllä palvelu pelaa ! :D "
Työ ja opiskelu/Työelämä > Työpaikkakiusaaminen,"Työnantajien tietoisesti harrastama ikärasismibuumi Eli olipa kerran hyvä työpaikka ja hyvä ilmapiiri , kunnes alkoi tapahtumaan kummallisia ... Kun kerroin hieman ystävälleni asiasta hänen ensimmäiset sanansa olivat : älä irtisano itseäsi , minä siihen , no enhän ollut sellaista ajatellutkaan , mutta siinähän se idea tuli heti eteeni . Ensimmäinen kaikkein kilteimmästä päästä oleva työkavereistani erosi kaksi kuukautta sen jälkeen kun uusi työjohto oli marssinut taloon , sanoi syyksi , että tulee muuten hulluksi , eikä mitään uutta työpaikkaa tai suunnitelmaa ollut olemassa . Seuraava lähti opiskelemaan aivan ihana ihminen . Osa-aikaeläkkeelle sekä puoliväkisin tuuppaillaan , että henkisellä väkivallalla ajetaan meitä vanhempia . Tätä on kuulemma siis liikkeellä sanoi ystäväni , onko nyt niin , että meillä suomessa on niin pienet yrittäjäpiirit , että kun ensimmäinen oli yhdellä tekniikalla onnistunut heittämään talosta vanhoja työntekijöitä ulos ikärasismilla , niin siihen tarttui aina vain uusia yrittäjiä kokeilemaan tekniikkaa . Siis neuvottelevatko työnantajat keskenään mitenkä toteuttaa parhaiten ikärasismia , mitä mieltä ? Tilanne on tällä hetkellä kaaottinen , kun nuorille opetettiin , että ei tarvitse kunnioittaa kokemusta ja siitä ottaa oppia , niin tilanne on tällä hetkellä siten , että nuoret haistattelee vanhemmille minkä ehtii ja ovat kaiken tietävinää paremmin . Eihän tälläistä voi kun vaiten katsoa . Kyynerpäitä käyttäen , hyökkäävällä käytöksellä ja pätemällä ja muita vähättelemälläkö kirkkaimman kruunun saisi . "
Yhteiskunta/Tasa-arvo,"tasa-arvon soveltaminen Ensinnäkin minulle ei ole opetettu mitään . Minä en lue homojärjestöjen kirjoituksia enkä kenenkään muunkaan agendoja . Kaikki mielipiteeni ovat oman ajatteluni tulosta . Sinun ajettulisi taas on hyvin helposti jäljitettävissä uskonnollisiin piireihin ja varsinkin tapasi siteerata erilaisia kulttuurimarxilaisten ja ulkomaisten homojärjestöjen salaliitoista kertovia tekstejä on hyvin paljastavaa . Noitahan levitellään vain tietyissä uskovaispiireissä ilman mitään kritiikkiä . Toisekseen sinulla on tapan viljellä puolitotuuksia joilla yrität saada asiat näyttämään muulta kuin ne oikeasti ovat ilman että suoraan valehtelet . Esim . juuri esittämäsi väite siitä että seksin suojaikärajaa halutaan laskea on tietysti sinällään totta mutta unohdat mainita että kyse on vain laskusta samalle tasolle kuin heteroilla , joka tietysti muuttaa koko asian . Tai kun teet tilastoista johtopäätöksiä joita siitä ei oikeasti voi tehdä , haluat näyttää tieteelliseltä mutta et oikeasti sitä ole vaan vain tarkoitushakuinen . Lisäksi kieltäydyt jatkuvasti vastaamasta kysymyksiin siitä mikä oikeasti on edes tarjoamasi informaation merkitys asian kokonaisuuden ja nimenomaan YKSILÖN oikeuksien kanssa . Rasistisen ajattelun kaltaisesti haluat niputtaa homot yhdeksi suureksi joukoksi jolla ei ole vaihtelua yksilöiden välillä tai edes yksilön oikeuksia vaan vain kollektiivisia ongelmia . "
Yhteiskunta/Politiikka > Puolueet > Vasemmistoliitto,"Haluammeko säästää hyvinvointia? Ihan kauhulla luen näitä ennusteita mitä meidän sosiaali ja terveys rahoille tulee käymään , olen sitä mieltä että emme voi rahoittaa yhteiskunnan varoista pakolaisia , sen pitäisi olla vapaaehtoisuuteen perustuva , tiedän että hädän alaisia on autettava ja tasaarvon vuoksi lapset ja naiset ensin !.. Tämä on varmaan se syy miksi tavalliset ja vähänvaraiset ovat tulistuneet , tämä myös synnyttää sitä ei kaivattua rasismia ja väkivaltaa . Ihmettelen miksi ei näistä asioista puhuta ? Ollaan vain näissä ääripäissä eikä saada kunnon keskustelu aikaan .. Onko meidän tie kreikantie saksalaiseen velkahelvettiin . "
Yhteiskunta/Maailman menoa,"Suomen somalit kokevat väkivaltaa Jos kaltaisesi rasistit muuttaisivat ( teitä varmaan on kuitenkin alle sata ) johonkin diktatuurimaahan jossa voidaan esim. ihmisten liikkumista rajoittaa , olisi Suomi parempi paikka . Isäni taisteli kolmessa sodassa puolustaakseen tätä maata säilyttämään vapauden . Nyt tuota vapautta ollaan täyttä vauhtia hajottamassa ja esim. ihmisten oikeutta matkustaa ulkomaille halutaan vähentää ( lue vaikka täällä esitettyjä kirjoituksia rajat kiinni - tyyliin ) . Rasismin nousu Suomessa on huolestuttavaa , mutta ne alle sata kirjoittajaa jotka toistavat valheitaan näillä sivuilla ovat kuitenkin pieni joukko ja lähinnä vain ärsyttävät äänekkyydellään . Olin viikko sitten työni vuoksi joulujuhlissa johon osallistui paljon Suomeen muuttaneita . Brasilialaisia ja meksikolaisia kaunottaria , amerikkalaisia ja saksalaisia asiantuntijoita , japanilaisia ja englantilaisia opettajia . Kaikki joiden kanssa asiasta keskustelin , oli yllätys että heitä niin paljon vihataan näillä mielipidepalstoilla . Eivät juurikaan tapaa sitä normaalielämässä tai töissään . Monet ovat naimisissa suomalaisen kanssa ja ovat kokeneet olevansa täysin hyväksyttyjä perheissään . Tämäkin kertoo minulle että rasistien joukko on sentään Suomessa häviävän pieni , eikä saa tulevaisuudessakaan suurta kannatusta . Ehkä isäni ei taistellutkaan turhaan . "
Ryhmät/Ikäryhmät > 70 plus,"Rasismi ruudussa asuu pieni rasismi alitajunnassa , jokainen ihminen valitsee omat ystävänsä hylkää muut , haluaa päästä eroon itsellen hitaksi tuntevista ihmisistä , olkaa rehellisiä itsellenne . yleisellätasolla rasimisista pieni ajatus , - - meissä jokaikisessä ihmisessä on sisäänrakennettu rasismi olemassa JOS olemme aivanrehellisiä itsellemme , sama koskee näitä niinsanottuja rasimin kohteita , heissä on sama rasismi omassa persoonassaan , kaikki näkyy ulos erimielisyytenä , tapelunujkoina , ( kaikki syyttää toisiaan ) jokainen ihminen rotuun katsomatta alitajuisesti vierastaa muita rotuja , VAIN sivistyneisyys pitää rasismin järjellä käsiteltävänä asiana ja aisoissa , sivistyny ihminen pystyy ja haluaa käyttäytyä ystävällisesti kaikkia kohtaan , sivistyny ihminen ymmärtää ja kunnioittaa muitaki rotuja , tajuaa heidät tunteviksi älykkäiksi ihmisiksi , jotka kaikki koulutettuina ymmärtävät eri kansallisuuksien arvon , ja pystyvät käyttäytymään sivistyneesti eriväristen ihmisten kanssa , - muistutan raamatun sanasta , siellä on jumalansana joka sanoo ettei kansakuntia voi sekottaa , tämä on totta , mutta ihminen ei usko jumalan sanaa , joten aina kuten nyt ruotsissa on hyvä esimerkki siitä , kun liikaa kansat sekottuu , tulee valtavia konflikteja , joten maailmasta ei levottomuudet tule loppumaan koskaan , rasismi on luonnonlaki , jota vastaan on turha taistella , opetelkaamme kunnioittamaan toisiamme . "
Yhteiskunta/Politiikka > Puolueet > Suomen Keskusta,"Onko Korhonen Vanhasen poikaystävä itse varmaan soinin poikayatävä , onko taina vestikin persu , sopisi hyvin on niin samanlaiset rasistiset puheet , onko helsinkiin tulossa tämä porukka , hyi helvetti . "
Yhteiskunta/Maailman menoa,"Missä viipyilee punasuvakkien ja viherpöpien syväluotaavat kommentit ruotsalaisten ja norjalaisten rasismista . Koko sdp ja vasukkien rintama on ihan hiljaa . Vihdin tapahtumat ovat liikaa , pikakäännytykset on aloitettava HETI , "
Yhteiskunta/Maailman menoa,"Jokainen ÄLYKÄS tietää, että maailma muuttuu ... kaikkien ihmisryhmien pitää oppimaan toimimaan toistensa kanssa . tähän toki menee aikaa ja rasistipaskat on yhteiskunnan pahimpia vihollisia Rasistisontiainen on yhtä tyhmä kuin jänis , joka työntää päänsä pensaikkoon . Ehkä rasistipaska pelkää , että itse jää häviölle valtataistelussa ... Kaikki länsimaat ovat eläneet löyhempien maiden kustannuksella - toki oikeisto uskoo , että Jeesuksen palvonta on ikuista , siis syyttön voidaan ristiinnaulita , jotta itse päästään taivaaseen ( kristinusko on pelkkä runkkauksen muoto ) "
Paikkakunnat/Pohjois-Karjala > Ilomantsi,"Ilomantsin kehitys annettava Älä sie loihenna kuin olisit joku tietäjä . Ilomantsin pitkä ja komea historia kertoo kuinka vain ilomantsilaiset ovat kuntaansa kehittäneet , joku junantuoma luontevasti joukossa mukana . Jos noin rasistisesti suhtaantuu elämään ja mm. ilomantsilaisiin ei ihme , että tämäkin kirjoitus on itse itselle vastattua töhkää täynnä . Rasistinen ihminen kun on vielä useasti narsismin vallassa . ? Oliko kaunis kuva peilissä ? "
Yhteiskunta/Maailman menoa,"Ruotsi on rotuopin synnyinaa Ja mukana suomalainen folkhälsan . Kovasti nämä sivut netistä katoilee , mutta googlen välimuisti on lahjomaton ! http://webcache.googleusercontent.com/search?q =c ache : NiD8YgC_ZN0J : vmlouek . puheenvuoro . uusisuomi . fi/161430-ruotsi-%25E2%2580%2593-rasismin-ja-aarinationalismin-luvattu-maa+cd=1hl =f ict =c lnkgl=se "
Ryhmät/Romano,"Mustalaisia? Olen lukenut useamman kerran tällä palstalla kertomuksia joissa kirjoittaja etsii juuriaan , pohtii onko suvussa mustalaisverta . Luulen että useammassa perheessä sitä löytyy , heidän tietämättään . Minä olen yksi heistä joka on pohtinut tätä asiaa . Vietin lapsuudessani paljon aikaa mummoni luona joka oli ulkonäöltään poikkeavan tumma . Tukkakin oli musta . Hänen luonaan vieraili mustalaisia . Hän kuitenkin koki heidän vierailunsa jollakin tavalla epämukaviksi . Isäni sen puolesta tapaili heitä kylällä käydessään . Isäni oli myös tumma verrattuna muihin . Silmien väri oli kylläkin tumman sininen ja tukka musta mutta eihän tällä oikeastaan väliä ole . Hän ei koskaan sanonut mitään pahaa heistä , ei kyllä mummonikaan . Itseltäni on moni mustalainen kysynyt olenko tumma . Olen vastannut . En tietääkseni . Matkustaessani junalla , laivalla ... he tulevat yleisesti ottaen juttelemaan kanssani . Mummoni eläessä yritin kysyä tästä asiasta josko suvussamme on mustalaisverta mutta en koskaan jollakin tavalla saanut vastausta kysymykseeni . Myöhemmin tunsin ettei asiasta ole soveliasta puhua . Elossa on enää ainoastaan yksi setä jolta juuri kysyin asiasta mutta hän kielsi jyrkästi . Mistä tuollaista olet saanut päähäsi , hän vastasi . Olen itse kiinnostunut mustalaiskulttuurista , eteenkin musiikista ja tavoista . En tiedä kuinka , mutta tämä kiinnostus on jollakin tavalla osa minua . Vaikea selittää . Onko teillä mustalaisilla tietoa asuiko Pörsänmäessä ( kuulunee Pielaveden kuntaan ?? ) mustalaisia 1900 luvun alussa ( ja eteenpäin ) jotka olisivat olleet tiiviimmässä yhteydessä valtaväestöön ? Tämä sukuni maatila oli aikoinaan yksi suuremmista siellä . En viitsi laittaa sukunimiä palstalle . Sukuni on kuitenkin ajan kuluessa muuttanut pois seudulta joten en tiedä ja taida kysyä keneltäkään tästä asiasta . Tämä minun kokemukseni kuitenkin on johtanut siihen että minulla ei ole epäluuloja mustalaisia kohtaan koska olen kokenut , nähnyt ja tavannut heitä lapsuudessani . Sana mustalainen ei ole minulle rasistinen . Anteeksi jos en käyttänyt samaa romani . "
Yhteiskunta/Maahanmuutto,"Olen ihan varma että olen rasisti. Olet siis kulttuuri rasisti , koska se että äijät tulee tänne kuuluu kulttuuriin . Anovat sitten tietysti perheen ja suvun yhdistämistä mutta naiset ja lapset voivat olla siellä tuvattomassa maassa odottelemassa . "
Tiede ja teknologia/Internet > Sosiaalinen media > Chat,Miten mikään asia koskaan voi muuttua Kehottaa ketään rikokseen tai väkivaltaan Kirjoittaa rasistisia tekstejä Kirjoittaa tai kuvata karkeaa pornografiaa Markkinoida tai mainostaa tuotetta tai palvelua Massapostittaa puheenvuoroja tai lausuntoja 
Yhteiskunta/Anarkismi,"Rasisteilta alkaa ilma loppua;) HAH HAH HAH ! Silmukka kiristyy jatkuvasti rasistien ympärillä ! Nauttikaa vapaasta ilmasta vielä kun voitte , koska sitä ei teille enää kovin kauaa tulla suomessa suomaan . Pian jyvät erotetaan akanoista , ja te , ihmiskunnan alin ja saastaisin kuona , huuhdotaan alas kehityksen viemäristä ! Uusi edistyksen , monikulttuurisuuden ja aidon suvaitsevaisuuden aika on toden teolla alkanut ! _____________________________________ MTV3 KOTIMAA Torstai Rikoslain muutos kurittaa rasisteja Vuodenvaihde on tuonut muutoksia useisiin keskeisiin lakeihin . Rikoslain uudistuksen myötä esimerkiksi suhtautumista rasismiin on kovennettu . Jatkossa rikoksen rasistinen motiivi voi olla peruste kovempaan rangaistuk- seen . Uutta on myös se , että tavallinen kansalainen voi jatkossa käyttää tarvittaessa voimakeinoja ottaessaan kiinni pakenevaa rikollista . Kansaneläkelaitoksen etuuksissa suurim- mat muutokset koskevat lapsiperheiden etuuksia . Esimerkiksi ensimmäisestä lapsesta maksettava lapsilisä nousee 10 eurolla kuukaudessa . Lisätietoa digipalveluista 314-315 "
Yhteiskunta/Maahanmuutto,"Somalille avustusta  3562 €kk. Ei tuolalisia summia suomalaiselle makseta , vaan jää eläke alle 1400 euroa , vaikka on 30 vuotta tehnyt tehtaassa raskasta , likaista työtä ja saanut työperäisen astman ja keuhkoahtaumataudin , joka on tutkimuksissa todettu työperäiseksi , mutta eipä siitäkään huolimatta saa sairaseläkettä . Kenelle suomalaiselle annetaan siisti , valmiiksi kalustettu asunto ja varma vajaan 3700 euron kuukausi etuus . Sen ymmärtää , että jonkinlainen vaatimaton asunto , jossa talvella pärjää , mutta ei asunnon tarvitse olla paljon paremmin varusteltu , kuin suomalaisilla . Tänä päivänä suurempi osa suomalaisista asuu paljon huonommissa asunnoissa , kuin maahanmuuttajat ja osalla ei ole asuntoa ollenkaan . Jos suomalainen haluaa oman asunnon , niin se on itse maksettava ja kalustettava , ei siihen mitään avustuksia kunnalta tai valtiolta tipu . Kunta ja valtio osallistuvat ainoastaan alkamalla rahastamaan asunnon hankkinutta . Ei suomessa ole mitään lailla säädettyä perusturvaa . Tämä laki perusturvasta koskee täysimääräisesti vain maahanmuuttajia , ei suomalaisia . Jos suomessa olisi lailla säädetty persuturva jokaiselle , niin ei silloin olisi yhtään tulotonta suomalaista , mutta nyt on yhä suurempi joukko suomalasista on täysin ilman tuloja jopa useita vuosia . Ei ole mitään ihmisoikeuksien vastaista , rasistista tai väärää päätäjien ja viranomaisten mielestä pitää ihmisiä ilman mitään tuloja , jos heistä ei ole työelämään tai he eivät ole tarpeeksi sairaita . Suomalainen on kolmannen luokan kansalainen nykyään ... "
Paikkakunnat/Pirkanmaa > Tampere,"Kun mamu polttaa suomalaisia, niin onko se Eihän poltolla yritetty mitään kansanryhmää polttaa vaan kiinteistö vakuutuspetoksella , uhrit jotka kuolivat niin menehtyivät sen takia kun toimivat virheellisesti tulipalossa lähtien hortoileen rappukäytävään . En nyt missään nimessä hyväksy mitään polttoja mutta keskusteluissa asiat menevät rasismin puolelle . Alkakaa itse pitään pizzeriaa ja maksaan 6000eur vuokraa toimitiloista , "
Suhteet/Miehen logiikka,"Rikotko sananvapauden lakia? Tuo on yksipuolinen julkaisu . Esim . sanomalehdellä on täysi oikeus päättää julkaiseeko se esim. yleisöosastokirjoituksen vai ei . Lisäksi kirjoittaja on aina vastuussa kirjoituksestaan . Jos joskus innostutte katsomaan MTV3n yöllistä tekstiviesti ohjelmaa , alussa ilmoitetaan ettei rasistisia , herjaavia , uhkaavia viestejä julkaista "
